_time,percepita,temperatura,umidita
2026-07-25 10:18:59.669279+00:00,27.9,29.3,26.0
2026-07-25 10:19:04.930422+00:00,27.9,29.3,26.0
2026-07-25 10:19:10.201613+00:00,27.9,29.3,26.0
2026-07-25 10:19:15.461904+00:00,27.9,29.3,26.0
2026-07-25 10:19:20.733091+00:00,27.9,29.3,26.0
2026-07-25 10:19:25.993223+00:00,27.9,29.3,26.0
2026-07-25 10:19:31.263059+00:00,27.9,29.3,26.0
2026-07-25 10:19:36.523710+00:00,27.9,29.3,26.0
2026-07-25 10:19:41.794763+00:00,27.9,29.3,26.0
2026-07-25 10:19:47.054877+00:00,27.9,29.3,26.0
2026-07-25 10:19:52.325342+00:00,27.9,29.3,26.0
2026-07-25 10:19:57.585389+00:00,27.9,29.3,26.0
2026-07-25 10:20:08.108894+00:00,27.9,29.3,26.0
2026-07-25 10:20:13.380546+00:00,27.9,29.3,26.0
2026-07-25 10:20:18.640812+00:00,27.9,29.3,26.0
2026-07-25 10:20:23.910425+00:00,27.9,29.3,26.0
2026-07-25 10:20:29.170964+00:00,27.9,29.3,26.0
2026-07-25 10:20:34.440458+00:00,27.9,29.3,26.0
2026-07-25 10:20:39.700634+00:00,27.9,29.3,26.0
2026-07-25 10:20:44.972103+00:00,27.9,29.3,26.0
2026-07-25 10:20:50.232120+00:00,27.9,29.3,26.0
2026-07-25 10:20:55.508665+00:00,27.9,29.3,26.0
2026-07-25 10:21:00.770331+00:00,27.9,29.3,26.0
2026-07-25 10:21:06.040319+00:00,27.9,29.3,26.0
2026-07-25 10:21:11.302116+00:00,27.9,29.3,26.0
2026-07-25 10:21:16.571682+00:00,27.9,29.3,26.0
2026-07-25 10:21:21.832307+00:00,27.9,29.3,26.0
2026-07-25 10:21:27.101741+00:00,27.9,29.3,26.0
2026-07-25 10:21:32.361796+00:00,27.9,29.3,26.0
2026-07-25 10:21:37.631417+00:00,27.9,29.3,26.0
2026-07-25 10:21:42.893369+00:00,27.9,29.3,26.0
2026-07-25 10:21:48.162631+00:00,27.9,29.3,26.0
2026-07-25 10:21:53.422956+00:00,27.9,29.3,26.0
2026-07-25 10:21:58.692250+00:00,27.9,29.3,26.0
2026-07-25 10:22:03.952345+00:00,27.9,29.3,26.0
2026-07-25 10:22:09.224925+00:00,27.9,29.3,26.0
2026-07-25 10:22:14.485277+00:00,27.9,29.3,26.0
2026-07-25 10:22:19.754676+00:00,27.9,29.3,26.0
2026-07-25 10:22:25.014791+00:00,27.9,29.3,26.0
2026-07-25 10:22:30.284546+00:00,27.9,29.3,26.0
2026-07-25 10:22:35.544460+00:00,27.9,29.3,26.0
2026-07-25 10:22:40.815337+00:00,27.9,29.3,26.0
2026-07-25 10:22:46.075513+00:00,27.9,29.3,26.0
2026-07-25 10:22:51.345914+00:00,27.9,29.3,26.0
2026-07-25 10:22:56.606062+00:00,27.9,29.3,26.0
2026-07-25 10:23:07.129575+00:00,27.9,29.3,26.0
2026-07-25 10:23:12.407905+00:00,27.9,29.3,26.0
2026-07-25 10:23:17.672143+00:00,27.9,29.3,26.0
2026-07-25 10:23:22.941059+00:00,27.9,29.3,26.0
2026-07-25 10:23:28.200944+00:00,27.9,29.3,26.0
2026-07-25 10:23:33.470268+00:00,27.9,29.3,26.0
2026-07-25 10:23:38.730306+00:00,27.9,29.3,26.0
2026-07-25 10:23:44.001385+00:00,27.9,29.3,26.0
2026-07-25 10:23:49.263273+00:00,27.9,29.3,26.0
2026-07-25 10:23:54.532989+00:00,27.9,29.3,26.0
2026-07-25 10:23:59.793189+00:00,27.9,29.3,26.0
2026-07-25 10:24:05.064877+00:00,27.9,29.3,26.0
2026-07-25 10:24:10.326632+00:00,27.9,29.3,26.0
2026-07-25 10:24:15.596095+00:00,27.9,29.3,26.0
2026-07-25 10:24:20.855921+00:00,27.9,29.3,26.0
2026-07-25 10:24:31.379891+00:00,27.9,29.3,26.0
2026-07-25 10:24:36.649064+00:00,27.9,29.3,26.0
2026-07-25 10:24:41.911778+00:00,27.9,29.3,26.0
2026-07-25 10:24:47.184112+00:00,27.9,29.3,26.0
2026-07-25 10:24:52.444390+00:00,27.9,29.3,26.0
2026-07-25 10:24:57.713796+00:00,27.9,29.3,26.0
2026-07-25 10:25:02.974040+00:00,27.9,29.3,26.0
2026-07-25 10:25:08.244826+00:00,27.9,29.3,26.0
2026-07-25 10:25:13.506460+00:00,28.0,29.3,27.0
2026-07-25 10:25:18.775960+00:00,27.9,29.3,26.0
2026-07-25 10:25:24.036220+00:00,28.0,29.3,27.0
2026-07-25 10:25:29.305614+00:00,28.0,29.3,27.0
2026-07-25 10:25:34.565712+00:00,28.0,29.3,27.0
2026-07-25 10:25:39.841735+00:00,28.0,29.3,27.0
2026-07-25 10:25:45.101637+00:00,28.0,29.3,27.0
2026-07-25 10:25:50.371170+00:00,28.0,29.3,27.0
2026-07-25 10:25:55.631298+00:00,28.0,29.3,27.0
2026-07-25 10:26:00.900823+00:00,28.0,29.3,27.0
2026-07-25 10:26:06.161130+00:00,28.0,29.3,27.0
2026-07-25 10:26:11.432150+00:00,28.0,29.3,27.0
2026-07-25 10:26:16.692458+00:00,28.0,29.3,27.0
2026-07-25 10:26:21.961879+00:00,28.0,29.3,27.0
2026-07-25 10:26:27.222103+00:00,28.0,29.3,27.0
2026-07-25 10:26:32.492809+00:00,28.0,29.3,27.0
2026-07-25 10:26:37.753433+00:00,28.0,29.3,27.0
2026-07-25 10:26:43.024809+00:00,28.0,29.3,27.0
2026-07-25 10:26:48.284879+00:00,28.0,29.3,27.0
2026-07-25 10:26:53.554486+00:00,28.0,29.3,27.0
2026-07-25 10:26:58.814828+00:00,28.0,29.3,27.0
2026-07-25 10:27:04.084265+00:00,28.0,29.3,27.0
2026-07-25 10:27:09.344552+00:00,28.0,29.3,27.0
2026-07-25 10:27:14.616239+00:00,28.0,29.3,27.0
2026-07-25 10:27:19.876370+00:00,28.0,29.3,27.0
2026-07-25 10:27:25.145891+00:00,28.0,29.3,27.0
2026-07-25 10:27:30.406306+00:00,28.0,29.3,27.0
2026-07-25 10:27:35.675932+00:00,28.0,29.3,27.0
2026-07-25 10:27:40.937593+00:00,28.0,29.3,27.0
2026-07-25 10:27:46.207330+00:00,28.0,29.3,27.0
2026-07-25 10:27:51.467484+00:00,28.0,29.3,27.0
2026-07-25 10:27:56.737053+00:00,28.0,29.3,27.0
2026-07-25 10:28:01.997388+00:00,28.0,29.3,27.0
2026-07-25 10:28:07.266702+00:00,28.0,29.3,27.0
2026-07-25 10:28:12.528504+00:00,28.0,29.3,27.0
2026-07-25 10:28:17.799741+00:00,28.0,29.3,27.0
2026-07-25 10:28:23.064038+00:00,28.0,29.3,27.0
2026-07-25 10:28:28.333733+00:00,28.0,29.3,27.0
2026-07-25 10:28:33.594070+00:00,28.0,29.3,27.0
2026-07-25 10:28:38.863718+00:00,28.0,29.3,27.0
2026-07-25 10:28:44.125739+00:00,28.0,29.3,27.0
2026-07-25 10:28:49.395239+00:00,28.0,29.3,27.0
2026-07-25 10:28:54.655626+00:00,28.0,29.3,27.0
2026-07-25 10:28:59.926245+00:00,28.0,29.3,27.0
2026-07-25 10:29:05.187510+00:00,28.0,29.3,27.0
2026-07-25 10:29:10.458933+00:00,28.0,29.3,27.0
2026-07-25 10:29:15.719122+00:00,28.0,29.3,27.0
2026-07-25 10:29:26.243400+00:00,28.0,29.3,27.0
2026-07-25 10:29:31.512877+00:00,28.0,29.3,27.0
2026-07-25 10:29:36.773111+00:00,28.0,29.3,28.0
2026-07-25 10:29:42.044710+00:00,28.0,29.3,28.0
2026-07-25 10:29:47.305332+00:00,28.0,29.3,28.0
2026-07-25 10:29:52.575231+00:00,28.0,29.3,28.0
2026-07-25 10:29:57.835289+00:00,28.0,29.3,27.0
2026-07-25 10:30:03.105383+00:00,28.0,29.3,28.0
2026-07-25 10:30:13.631088+00:00,28.0,29.3,28.0
2026-07-25 10:30:18.892398+00:00,28.0,29.3,28.0
2026-07-25 10:30:29.416420+00:00,28.0,29.3,28.0
2026-07-25 10:30:34.685718+00:00,28.0,29.3,28.0
2026-07-25 10:30:39.946106+00:00,28.0,29.3,28.0
2026-07-25 10:30:45.226397+00:00,28.0,29.3,28.0
2026-07-25 10:30:50.486462+00:00,28.0,29.3,28.0
2026-07-25 10:30:55.758092+00:00,28.0,29.3,28.0
2026-07-25 10:31:01.018092+00:00,28.0,29.3,28.0
2026-07-25 10:31:06.291799+00:00,28.0,29.3,28.0
2026-07-25 10:31:11.553613+00:00,28.0,29.3,28.0
2026-07-25 10:31:16.822954+00:00,28.0,29.3,28.0
2026-07-25 10:31:22.083422+00:00,28.0,29.3,28.0
2026-07-25 10:31:27.352832+00:00,28.0,29.3,28.0
2026-07-25 10:31:32.612841+00:00,28.0,29.3,28.0
2026-07-25 10:31:37.882744+00:00,28.0,29.3,28.0
2026-07-25 10:31:43.144568+00:00,28.0,29.3,28.0
2026-07-25 10:31:48.414376+00:00,28.0,29.3,28.0
2026-07-25 10:31:53.674441+00:00,28.0,29.3,28.0
2026-07-25 10:31:58.944110+00:00,28.0,29.3,28.0
2026-07-25 10:32:04.204506+00:00,28.0,29.3,28.0
2026-07-25 10:32:09.475430+00:00,28.0,29.3,28.0
2026-07-25 10:32:14.735590+00:00,28.0,29.3,28.0
2026-07-25 10:32:20.005858+00:00,28.0,29.3,28.0
2026-07-25 10:32:25.265882+00:00,28.0,29.3,28.0
2026-07-25 10:32:30.535757+00:00,28.0,29.3,28.0
2026-07-25 10:32:35.795836+00:00,28.0,29.3,28.0
2026-07-25 10:32:46.321051+00:00,28.0,29.3,28.0
2026-07-25 10:32:51.590650+00:00,28.0,29.3,28.0
2026-07-25 10:32:56.850759+00:00,28.0,29.3,28.0
2026-07-25 10:33:02.120569+00:00,28.0,29.3,28.0
2026-07-25 10:33:07.380535+00:00,28.0,29.3,28.0
2026-07-25 10:33:12.652446+00:00,28.0,29.3,28.0
2026-07-25 10:33:17.912752+00:00,28.0,29.3,28.0
2026-07-25 10:33:23.186233+00:00,28.0,29.3,28.0
2026-07-25 10:33:28.446265+00:00,28.0,29.3,28.0
2026-07-25 10:33:33.716299+00:00,28.0,29.3,28.0
2026-07-25 10:33:38.976369+00:00,28.0,29.3,28.0
2026-07-25 10:33:44.248035+00:00,28.0,29.3,28.0
2026-07-25 10:33:49.508016+00:00,28.0,29.3,28.0
2026-07-25 10:34:00.031696+00:00,28.0,29.3,28.0
2026-07-25 10:34:05.301937+00:00,28.0,29.3,28.0
2026-07-25 10:34:10.563590+00:00,28.0,29.3,28.0
2026-07-25 10:34:15.833546+00:00,28.0,29.3,28.0
2026-07-25 10:34:21.093687+00:00,28.0,29.3,28.0
2026-07-25 10:34:26.363053+00:00,28.0,29.3,28.0
2026-07-25 10:34:31.623378+00:00,28.0,29.3,28.0
2026-07-25 10:34:36.893366+00:00,28.0,29.3,28.0
2026-07-25 10:34:42.154660+00:00,28.0,29.3,28.0
2026-07-25 10:34:47.423911+00:00,28.0,29.3,28.0
2026-07-25 10:34:52.684139+00:00,28.0,29.3,28.0
2026-07-25 10:34:57.953480+00:00,28.0,29.3,28.0
2026-07-25 10:35:03.213436+00:00,28.0,29.3,28.0
2026-07-25 10:35:08.483308+00:00,28.0,29.3,28.0
2026-07-25 10:35:13.744882+00:00,28.0,29.3,28.0
2026-07-25 10:35:19.014665+00:00,28.0,29.3,28.0
2026-07-25 10:35:24.274695+00:00,28.0,29.3,28.0
2026-07-25 10:35:29.543972+00:00,28.0,29.3,28.0
2026-07-25 10:35:34.804326+00:00,28.0,29.3,28.0
2026-07-25 10:35:40.075560+00:00,28.0,29.3,28.0
2026-07-25 10:35:45.335666+00:00,28.0,29.3,28.0
2026-07-25 10:35:50.607025+00:00,28.0,29.3,28.0
2026-07-25 10:35:55.867088+00:00,28.0,29.3,28.0
2026-07-25 10:36:01.136421+00:00,28.0,29.3,28.0
2026-07-25 10:36:06.396745+00:00,28.0,29.3,28.0
2026-07-25 10:36:11.668829+00:00,28.0,29.3,28.0
2026-07-25 10:36:16.929343+00:00,28.0,29.3,28.0
2026-07-25 10:36:22.199024+00:00,28.0,29.3,28.0
2026-07-25 10:36:27.459474+00:00,28.0,29.3,28.0
2026-07-25 10:36:37.983147+00:00,28.0,29.3,28.0
2026-07-25 10:36:43.255747+00:00,28.0,29.3,28.0
2026-07-25 10:36:48.515839+00:00,28.0,29.3,28.0
2026-07-25 10:36:53.785368+00:00,28.0,29.3,28.0
2026-07-25 10:36:59.045811+00:00,28.0,29.3,28.0
2026-07-25 10:37:04.315179+00:00,28.0,29.3,28.0
2026-07-25 10:37:09.575212+00:00,28.0,29.3,28.0
2026-07-25 10:37:14.846083+00:00,28.0,29.3,28.0
2026-07-25 10:37:20.106524+00:00,28.0,29.3,28.0
2026-07-25 10:37:25.375974+00:00,28.0,29.3,28.0
2026-07-25 10:37:30.636070+00:00,28.0,29.3,28.0
2026-07-25 10:37:35.906021+00:00,28.0,29.3,28.0
2026-07-25 10:37:41.168558+00:00,28.0,29.3,28.0
2026-07-25 10:37:46.438029+00:00,28.0,29.3,28.0
2026-07-25 10:37:51.698214+00:00,28.0,29.3,28.0
2026-07-25 10:37:56.968282+00:00,28.0,29.3,28.0
2026-07-25 10:38:02.228310+00:00,28.0,29.3,28.0
2026-07-25 10:38:07.498597+00:00,28.0,29.3,28.0
2026-07-25 10:38:12.760192+00:00,28.0,29.3,28.0
2026-07-25 10:38:18.029696+00:00,28.0,29.3,28.0
2026-07-25 10:38:23.290089+00:00,28.0,29.3,28.0
2026-07-25 10:38:28.559405+00:00,28.0,29.3,28.0
2026-07-25 10:38:33.819499+00:00,28.0,29.3,28.0
2026-07-25 10:38:39.090895+00:00,28.0,29.3,28.0
2026-07-25 10:38:44.351432+00:00,28.0,29.3,28.0
2026-07-25 10:38:49.621527+00:00,28.0,29.3,28.0
2026-07-25 10:39:00.145120+00:00,28.0,29.3,28.0
2026-07-25 10:39:05.405267+00:00,28.0,29.3,28.0
2026-07-25 10:39:10.677875+00:00,28.0,29.3,28.0
2026-07-25 10:39:15.937863+00:00,28.0,29.3,28.0
2026-07-25 10:39:21.207298+00:00,28.0,29.3,28.0
2026-07-25 10:39:26.467800+00:00,28.0,29.3,28.0
2026-07-25 10:39:31.737095+00:00,28.0,29.3,28.0
2026-07-25 10:39:36.997405+00:00,28.0,29.3,28.0
2026-07-25 10:39:42.270442+00:00,28.0,29.3,28.0
2026-07-25 10:39:47.530578+00:00,28.0,29.3,28.0
2026-07-25 10:39:52.800056+00:00,28.0,29.3,28.0
2026-07-25 10:39:58.060642+00:00,28.0,29.3,28.0
2026-07-25 10:40:03.330108+00:00,28.0,29.3,28.0
2026-07-25 10:40:08.591170+00:00,28.0,29.3,28.0
2026-07-25 10:40:13.862097+00:00,28.0,29.3,28.0
2026-07-25 10:40:24.385848+00:00,28.0,29.3,28.0
2026-07-25 10:40:29.645787+00:00,28.0,29.3,28.0
2026-07-25 10:40:34.917115+00:00,28.0,29.3,28.0
2026-07-25 10:40:40.179032+00:00,28.0,29.3,28.0
2026-07-25 10:40:45.448626+00:00,28.0,29.3,28.0
2026-07-25 10:40:50.708715+00:00,28.0,29.3,28.0
2026-07-25 10:40:55.978550+00:00,28.0,29.3,28.0
2026-07-25 10:41:01.238637+00:00,28.0,29.3,28.0
2026-07-25 10:41:06.508712+00:00,28.0,29.3,28.0
2026-07-25 10:41:11.770677+00:00,28.0,29.3,28.0
2026-07-25 10:41:17.040066+00:00,28.0,29.3,28.0
2026-07-25 10:41:22.300432+00:00,28.0,29.3,28.0
2026-07-25 10:41:32.823970+00:00,28.0,29.3,28.0
2026-07-25 10:41:38.094904+00:00,28.0,29.3,28.0
2026-07-25 10:41:43.357626+00:00,28.1,29.3,29.0
2026-07-25 10:41:48.626979+00:00,28.0,29.3,28.0
2026-07-25 10:41:53.887118+00:00,28.1,29.3,29.0
2026-07-25 10:41:59.156935+00:00,28.0,29.3,28.0
2026-07-25 10:42:04.416863+00:00,28.1,29.3,29.0
2026-07-25 10:42:09.688851+00:00,28.1,29.3,29.0
2026-07-25 10:42:14.948945+00:00,28.1,29.3,29.0
2026-07-25 10:42:20.218636+00:00,28.1,29.3,29.0
2026-07-25 10:42:25.478586+00:00,28.1,29.3,29.0
2026-07-25 10:42:30.747859+00:00,28.1,29.3,29.0
2026-07-25 10:42:36.008086+00:00,28.1,29.3,29.0
2026-07-25 10:42:41.278755+00:00,28.1,29.3,29.0
2026-07-25 10:42:51.802693+00:00,28.1,29.3,29.0
2026-07-25 10:42:57.062583+00:00,28.1,29.3,29.0
2026-07-25 10:43:02.331981+00:00,28.1,29.3,29.0
2026-07-25 10:43:07.592239+00:00,28.1,29.3,29.0
2026-07-25 10:43:12.863401+00:00,28.1,29.3,29.0
2026-07-25 10:43:18.123288+00:00,28.1,29.3,29.0
2026-07-25 10:43:23.392726+00:00,28.1,29.3,29.0
2026-07-25 10:43:28.652963+00:00,28.1,29.3,29.0
2026-07-25 10:43:33.922182+00:00,28.1,29.3,29.0
2026-07-25 10:43:39.183175+00:00,28.1,29.3,29.0
2026-07-25 10:43:44.455172+00:00,28.1,29.3,29.0
2026-07-25 10:43:49.715183+00:00,28.1,29.3,29.0
2026-07-25 10:43:54.985230+00:00,28.1,29.3,29.0
2026-07-25 10:44:00.246267+00:00,28.1,29.3,29.0
2026-07-25 10:44:05.515941+00:00,28.1,29.3,29.0
2026-07-25 10:44:10.777935+00:00,28.1,29.3,29.0
2026-07-25 10:44:16.047380+00:00,28.1,29.3,29.0
2026-07-25 10:44:21.307589+00:00,28.1,29.3,29.0
2026-07-25 10:44:26.577710+00:00,28.1,29.3,29.0
2026-07-25 10:44:31.837792+00:00,28.1,29.3,29.0
2026-07-25 10:44:37.107489+00:00,28.1,29.3,29.0
2026-07-25 10:44:42.369161+00:00,28.1,29.3,29.0
2026-07-25 10:44:47.638757+00:00,28.1,29.3,29.0
2026-07-25 10:44:52.898937+00:00,28.1,29.3,29.0
2026-07-25 10:45:03.423065+00:00,28.1,29.3,29.0
2026-07-25 10:45:08.692603+00:00,28.1,29.3,29.0
2026-07-25 10:45:13.954456+00:00,28.1,29.3,29.0
2026-07-25 10:45:19.224404+00:00,28.1,29.3,29.0
2026-07-25 10:45:29.748381+00:00,28.1,29.3,29.0
2026-07-25 10:45:35.008803+00:00,28.1,29.3,29.0
2026-07-25 10:45:40.279863+00:00,28.1,29.3,29.0
2026-07-25 10:45:45.540255+00:00,28.1,29.3,29.0
2026-07-25 10:45:50.810073+00:00,28.1,29.3,29.0
2026-07-25 10:45:56.070287+00:00,28.1,29.3,29.0
2026-07-25 10:46:01.340655+00:00,28.1,29.3,29.0
2026-07-25 10:46:06.600611+00:00,28.1,29.3,29.0
2026-07-25 10:46:11.872107+00:00,28.1,29.3,29.0
2026-07-25 10:46:17.132150+00:00,28.1,29.3,29.0
2026-07-25 10:46:22.401731+00:00,28.1,29.3,29.0
2026-07-25 10:46:27.662067+00:00,28.1,29.3,29.0
2026-07-25 10:46:32.931657+00:00,28.1,29.3,29.0
2026-07-25 10:46:38.191832+00:00,28.1,29.3,29.0
2026-07-25 10:46:43.463214+00:00,28.1,29.3,29.0
2026-07-25 10:46:48.723336+00:00,28.1,29.3,29.0
2026-07-25 10:46:53.993128+00:00,28.1,29.3,29.0
2026-07-25 10:46:59.253623+00:00,28.1,29.3,30.0
2026-07-25 10:47:04.523388+00:00,28.1,29.3,29.0
2026-07-25 10:47:09.783676+00:00,28.1,29.3,29.0
2026-07-25 10:47:15.056181+00:00,28.1,29.3,30.0
2026-07-25 10:47:20.316223+00:00,28.1,29.3,30.0
2026-07-25 10:47:25.585874+00:00,28.1,29.3,29.0
2026-07-25 10:47:30.845974+00:00,28.1,29.3,30.0
2026-07-25 10:47:36.115627+00:00,28.1,29.3,30.0
2026-07-25 10:47:41.377647+00:00,28.1,29.3,30.0
2026-07-25 10:47:46.648098+00:00,28.1,29.3,30.0
2026-07-25 10:47:51.908351+00:00,28.1,29.3,30.0
2026-07-25 10:47:57.178028+00:00,28.1,29.3,30.0
2026-07-25 10:48:02.438129+00:00,28.1,29.3,29.0
2026-07-25 10:48:07.707936+00:00,28.1,29.3,30.0
2026-07-25 10:48:12.969631+00:00,28.1,29.3,30.0
2026-07-25 10:48:18.238867+00:00,28.1,29.3,30.0
2026-07-25 10:48:23.499060+00:00,28.1,29.3,30.0
2026-07-25 10:48:28.768725+00:00,28.1,29.3,30.0
2026-07-25 10:48:34.028738+00:00,28.1,29.3,30.0
2026-07-25 10:48:39.300023+00:00,28.1,29.3,30.0
2026-07-25 10:48:44.560512+00:00,28.1,29.3,30.0
2026-07-25 10:48:49.830407+00:00,28.1,29.3,30.0
2026-07-25 10:48:55.090298+00:00,28.1,29.3,30.0
2026-07-25 10:49:00.360107+00:00,28.1,29.3,30.0
2026-07-25 10:49:05.620165+00:00,28.1,29.3,30.0
2026-07-25 10:49:10.891185+00:00,28.1,29.3,30.0
2026-07-25 10:49:16.151190+00:00,28.1,29.3,30.0
2026-07-25 10:49:21.421068+00:00,28.1,29.3,30.0
2026-07-25 10:49:26.680973+00:00,28.1,29.3,29.0
2026-07-25 10:49:31.950584+00:00,28.1,29.3,30.0
2026-07-25 10:49:37.211286+00:00,28.1,29.3,29.0
2026-07-25 10:49:42.482744+00:00,28.1,29.3,29.0
2026-07-25 10:49:47.742773+00:00,28.1,29.3,29.0
2026-07-25 10:49:53.012120+00:00,28.1,29.3,29.0
2026-07-25 10:49:58.272396+00:00,28.1,29.3,29.0
2026-07-25 10:50:03.541738+00:00,28.1,29.3,29.0
2026-07-25 10:50:08.801785+00:00,28.1,29.3,29.0
2026-07-25 10:50:14.072602+00:00,28.1,29.3,29.0
2026-07-25 10:50:19.332469+00:00,28.1,29.3,29.0
2026-07-25 10:50:24.602131+00:00,28.1,29.3,29.0
2026-07-25 10:50:29.861983+00:00,28.1,29.3,29.0
2026-07-25 10:50:35.131688+00:00,28.1,29.3,30.0
2026-07-25 10:50:40.393452+00:00,28.1,29.3,30.0
2026-07-25 10:50:45.662737+00:00,28.1,29.3,29.0
2026-07-25 10:50:50.922725+00:00,28.1,29.3,29.0
2026-07-25 10:50:56.193395+00:00,28.1,29.3,29.0
2026-07-25 10:51:01.453264+00:00,28.1,29.3,29.0
2026-07-25 10:51:06.722970+00:00,28.1,29.3,29.0
2026-07-25 10:51:11.984628+00:00,28.1,29.3,29.0
2026-07-25 10:51:17.254887+00:00,28.1,29.3,29.0
2026-07-25 10:51:22.522324+00:00,28.1,29.3,29.0
2026-07-25 10:51:27.793387+00:00,28.1,29.3,29.0
2026-07-25 10:51:33.054260+00:00,28.1,29.3,29.0
2026-07-25 10:51:38.323722+00:00,28.1,29.3,29.0
2026-07-25 10:51:48.849508+00:00,28.1,29.3,29.0
2026-07-25 10:51:54.109751+00:00,28.1,29.3,29.0
2026-07-25 10:51:59.379727+00:00,28.1,29.3,29.0
2026-07-25 10:52:04.639955+00:00,28.1,29.3,29.0
2026-07-25 10:52:09.911764+00:00,28.1,29.3,29.0
2026-07-25 10:52:15.172040+00:00,28.1,29.3,29.0
2026-07-25 10:52:20.441501+00:00,28.1,29.3,29.0
2026-07-25 10:52:25.701941+00:00,28.1,29.3,29.0
2026-07-25 10:52:30.971424+00:00,28.1,29.3,29.0
2026-07-25 10:52:36.231654+00:00,28.1,29.3,29.0
2026-07-25 10:52:41.503439+00:00,28.1,29.3,29.0
2026-07-25 10:52:46.763570+00:00,28.1,29.3,29.0
2026-07-25 10:52:52.032978+00:00,28.1,29.3,30.0
2026-07-25 10:52:57.293410+00:00,28.1,29.3,30.0
2026-07-25 10:53:02.562868+00:00,28.1,29.3,30.0
2026-07-25 10:53:07.823147+00:00,28.1,29.3,30.0
2026-07-25 10:53:13.094671+00:00,28.1,29.3,30.0
2026-07-25 10:53:18.354685+00:00,28.1,29.3,29.0
2026-07-25 10:53:23.625378+00:00,28.1,29.3,29.0
2026-07-25 10:53:28.885332+00:00,28.1,29.3,29.0
2026-07-25 10:53:34.155175+00:00,28.1,29.3,29.0
2026-07-25 10:53:39.415400+00:00,28.1,29.3,29.0
2026-07-25 10:53:44.686812+00:00,28.1,29.3,29.0
2026-07-25 10:53:49.946769+00:00,28.1,29.3,29.0
2026-07-25 10:53:55.216744+00:00,28.1,29.3,29.0
2026-07-25 10:54:00.476844+00:00,28.1,29.3,29.0
2026-07-25 10:54:11.000489+00:00,28.1,29.3,29.0
2026-07-25 10:54:16.269879+00:00,28.1,29.3,29.0
2026-07-25 10:54:21.530348+00:00,28.1,29.3,29.0
2026-07-25 10:54:26.799975+00:00,28.1,29.3,29.0
2026-07-25 10:54:32.060256+00:00,28.1,29.3,29.0
2026-07-25 10:54:37.329913+00:00,28.1,29.3,29.0
2026-07-25 10:54:42.591580+00:00,28.1,29.3,29.0
2026-07-25 10:54:47.861321+00:00,28.1,29.3,29.0
2026-07-25 10:54:53.121280+00:00,28.1,29.3,29.0
2026-07-25 10:54:58.390923+00:00,28.1,29.3,29.0
2026-07-25 10:55:03.651399+00:00,28.1,29.3,29.0
2026-07-25 10:55:08.921955+00:00,28.1,29.3,29.0
2026-07-25 10:55:14.184897+00:00,28.1,29.3,29.0
2026-07-25 10:55:19.454386+00:00,28.1,29.3,29.0
2026-07-25 10:55:24.714282+00:00,28.1,29.3,29.0
2026-07-25 10:55:29.983998+00:00,28.1,29.3,29.0
2026-07-25 10:55:35.244275+00:00,28.1,29.3,29.0
2026-07-25 10:55:40.516573+00:00,28.1,29.3,29.0
2026-07-25 10:55:45.777111+00:00,28.1,29.3,30.0
2026-07-25 10:55:51.047000+00:00,28.1,29.3,30.0
2026-07-25 10:55:56.307265+00:00,28.1,29.3,30.0
2026-07-25 10:56:01.576793+00:00,28.1,29.3,30.0
2026-07-25 10:56:06.836852+00:00,28.1,29.3,30.0
2026-07-25 10:56:12.108590+00:00,28.1,29.3,30.0
2026-07-25 10:56:17.368702+00:00,28.1,29.3,30.0
2026-07-25 10:56:22.641569+00:00,28.1,29.3,30.0
2026-07-25 10:56:27.901920+00:00,28.1,29.3,30.0
2026-07-25 10:56:33.172233+00:00,28.1,29.3,30.0
2026-07-25 10:56:38.432222+00:00,28.1,29.3,29.0
2026-07-25 10:56:43.703622+00:00,28.1,29.3,30.0
2026-07-25 10:56:48.963703+00:00,28.1,29.3,30.0
2026-07-25 10:56:54.233452+00:00,28.1,29.3,29.0
2026-07-25 10:57:04.757337+00:00,28.1,29.3,30.0
2026-07-25 10:57:10.021252+00:00,28.1,29.3,30.0
2026-07-25 10:57:15.290568+00:00,28.1,29.3,30.0
2026-07-25 10:57:25.814446+00:00,28.1,29.3,30.0
2026-07-25 10:57:31.074247+00:00,28.1,29.3,30.0
2026-07-25 10:57:36.343996+00:00,28.1,29.3,30.0
2026-07-25 10:57:41.605659+00:00,28.1,29.3,30.0
2026-07-25 10:57:46.874978+00:00,28.1,29.3,30.0
2026-07-25 10:57:52.135256+00:00,28.1,29.3,30.0
2026-07-25 10:57:57.404638+00:00,28.1,29.3,30.0
2026-07-25 10:58:02.664746+00:00,28.1,29.3,30.0
2026-07-25 10:58:13.188198+00:00,28.1,29.3,30.0
2026-07-25 10:58:18.457874+00:00,28.1,29.3,30.0
2026-07-25 10:58:23.717704+00:00,28.2,29.3,31.0
2026-07-25 10:58:28.986991+00:00,28.1,29.3,30.0
2026-07-25 10:58:34.247116+00:00,28.1,29.3,30.0
2026-07-25 10:58:39.518225+00:00,28.1,29.3,30.0
2026-07-25 10:58:44.778208+00:00,28.1,29.3,30.0
2026-07-25 10:58:50.048091+00:00,28.1,29.3,30.0
2026-07-25 10:58:55.308098+00:00,28.1,29.3,30.0
2026-07-25 10:59:00.577712+00:00,28.1,29.3,30.0
